website,timestamp,industry,company_name,about_us,headquarters,employee_range,employee_profile,year-founded,locations,specialties,what_they_do,capitaliq_employee
https://effector.com/,,Biotechnology,"eFFECTOR Therapeutics, Inc.","eFFECTOR Therapeutics is a clinical-stage biopharmaceutical company focused on pioneering the discovery and development of a new class of oncology drugs known as selective translation regulators (STRs). Translation is the process in cells whereby the synthesis of proteins is directed by information contained in genetic sequences.  Each of eFFECTOR’s product candidates is designed to act on a single protein that regulates, in a coordinated manner, the expression of multiple functionally related proteins that together drive important biological processes such as immune evasion, stress and inflammatory responses, as well as cell proliferation.","San Diego, California",Nov-50,24,2012,,,,54
https://www.egetis.com/,,Pharmaceuticals,Egetis Therapeutics AB (publ),"Egetis is an innovative, unique, and integrated pharmaceutical drug development company, focusing on projects in late-stage development for treatment of serious rare/niche diseases with significant unmet medical needs in the orphan drug segment",,Nov-50,15,,,,,12
https://www.eigerbio.com/,,Biotechnology,"Eiger BioPharmaceuticals, Inc.","Eiger is a commercial-stage biopharmaceutical company focused on the development and commercialization of targeted therapies for serious rare and ultra-rare diseases.Eiger's lead clinical programs are focused on the development of foundational therapies for Hepatitis Delta Virus (HDV) infection, the most serious form of viral hepatitis, with two complementary HDV treatments.  Lonafarnib is a first-in-class, oral prenylation inhibitor in a global Phase 3 trial.  Peginterferon lambda is a first-in-class, well-tolerated type III interferon entering Phase 3.Zokinvy® for the treatment of Hutchinson-Gilford Progeria Syndrome (HGPS or Progeria) and processing-deficient progeroid laminopathies is the Company's first FDA approved product.  A Marketing Authorization Application (MAA) is under review by the European Medicines Agency (EMA). For additional information about Eiger and its clinical programs, please visit www.eigerbio.com.",,Nov-50,45,2008,,,"{'Business Development': '12', 'Operations': '10', 'Research': '8', 'Finance': '5', 'Accounting': '4', 'Healthcare Services': '4', 'Legal': '4', 'Quality Assurance': '4', 'Administrative': '2', 'Information Technology': '1', 'Marketing': '1', 'Program and Project Management': '1', 'Purchasing': '1', 'Sales': '1', 'Community and Social Services': '1'}",34
https://eledon.com/,,Pharmaceuticals,"Eledon Pharmaceuticals, Inc.","Eledon Pharmaceuticals, Inc. is a clinical stage biotechnology company using its expertise in targeting the CD40L pathway to develop potential treatments for people undergoing organ or cellular transplantation, and for people with autoimmune and neurodegenerative disease.Our lead program, AT-1501, is a potential best-in-class humanized IgG1 anti-CD40L antibody with high affinity for CD40L, a well-validated biological target with broad therapeutic potential. The CD40/CD40L pathway plays a central role in generating pro-inflammatory responses in autoimmune disease, allograft transplant rejection, and neuroinflammation.","Irvine, California",Nov-50,15,2021,,,"{'Research': '6', 'Business Development': '5', 'Healthcare Services': '3', 'Program and Project Management': '3', 'Accounting': '2', 'Legal': '2', 'Education': '2', 'Finance': '1', 'Administrative': '1', 'Community and Social Services': '1', 'Entrepreneurship': '1'}",10
https://elevationoncology.com/,,Biotechnology,"Elevation Oncology, Inc.","Elevation Oncology is founded on the belief that every patient with cancer deserves to know what is driving the growth of their disease and have access to therapeutics that can stop it. We make genomic tests actionable by selectively developing drugs to inhibit the specific alterations that have been identified as drivers of disease. Together with our peers we work towards a future in which each unique genomic testing result can be matched with a purpose-built precision medicine to bring clarity to every cancer treatment journey.Our lead candidate, seribantumab, inhibits tumor growth driven by NRG1 fusions and is currently being clinically tested in the Phase 2 CRESTONE study for patients with tumors of any origin that have an NRG1 fusion. Learn more about CRESTONE at www.NRG1fusion.com. Elevation Oncology is backed by Aisling Capital, Vertex Ventures HC, Qiming Venture Partners USA, Driehaus Capital Management, and BVF Partners.","New York, NY",Nov-50,28,2019,,,,17
https://www.elicera.com/,,Biotechnology,Elicera Therapeutics AB (publ),"Elicera Therapeutics is a clinical stage cell and gene therapy company focusing on immunooncology. The company develops CAR T-cells against both solid and liquid tumors based on its proprietary technology platform, iTANK, for a parallell activation of an innate immune response against cancer. Elicera also develops next generation oncolytic viruses with three combined mode-of-actions, applicable for treatment of most cancers.",,02-Oct,4,2014,,"Cell and gene therapy
immunooncology
CAR T-cells
Oncolytic viruses
and immunotherapy",,1
https://eliemtx.com/,,Biotechnology,"Eliem Therapeutics, Inc.","Eliem Therapeutics is a biotechnology company delivering therapies that empower patients to live on their own terms.  Headquartered in Seattle with R&D primarily in Cambridge, UK, Eliem channels its experience, energy, and passion for improving patients’ quality of life by developing and commercializing potentially “best-in-class” drug candidates to treat neuronal excitability disorders. These conditions—such as chronic pain, depression, epilepsy, and anxiety—cause deep suffering for tens of millions of people each day. At its core, the Eliem team is motivated by the promise of helping patients live happier, more fulfilling lives.   Eliem is a publicly traded company (NASDAQ: ELYM)Read our community guidelines here: https://eliemtx.com/community-engagement-guidelines/","Bellevue, Washington",Nov-50,27,2018,2,"neurology
biotech
clinical development
pain
depression
and epilepsy",,28
https://www.emergentbiosolutions.com/,,Biotechnology,Emergent BioSolutions Inc.,"At Emergent, we develop, manufacture, and deliver protections against public health threats. For more than two decades, we’ve been at work defending people from things we hope will never happen — so that we’re prepared, just in case they ever do.","Gaithersburg, Maryland","1,001-5,000",2188,1998,11,"Manufacturing
Partnering
M&A
Devices Development
Vaccine Development
Therapeutics Development
and Contract Development and Manufacturing",,2200
https://www.enanta.com/home/default.aspx,,Pharmaceuticals,"Enanta Pharmaceuticals, Inc.","Enanta Pharmaceuticals is using its robust, chemistry-driven approach and drug discovery capabilities to become a leader in the discovery and development of small molecule drugs for the treatment of viral infections and liver diseases. Two protease inhibitors, glecaprevir and paritaprevir, discovered and developed through Enanta’s collaboration with AbbVie, have now been approved around the world as part of AbbVie’s regimens for the treatment of hepatitis C virus (HCV) infection. The leading regimen is sold under the tradenames MAVYRET™ (U.S.) and MAVIRET™ (ex-U.S.) (glecaprevir/pibrentasvir).Royalties from the AbbVie collaboration are helping to fund Enanta’s research and development efforts, which are currently focused on the following disease targets: respiratory syncytial virus (RSV), hepatitis B virus (HBV), SARS-CoV-2 (COVID-19) and human metapneumovirus (hMPV). Please visit www.enanta.com for more information.","Watertown, MA",51-200,151,,,Virology and Liver Disease,,155
https://endonovo.com/,,Biotechnology,"Endonovo Therapeutics, Inc.","Endonovo Therapeutics (OTCQB: ENDV) is an innovative biotechnology company developing a bioelectronic approach to regenerative medicine. Endonovo's Immunotronics™ platform is a non-invasive, non-implantable bioelectronic device for treating/preventing vital organ failure through the reduction of inflammation and necrosis, and the promotion of regeneration. Endonovo's Cytotronics™ platform provides for a method of expanding and manipulating cells using simulated microgravity and Time-Varying Electromagnetic Fields (TVEMF) for tissue engineering and cell therapies.","Woodland Hills, CA",Nov-50,5,2011,,,"{'Sales': '2', 'Business Development': '2', 'Healthcare Services': '1', 'Operations': '1'}",1
http://www.energenesis-biomedical.com/,,Biotechnology,"Energenesis Biomedical CO.,LTD.","Founded in 2012 and granted the qualification of biomedicine company by the Ministry of Economic Affairs in 2015, Energenesis Biomedical Co., Ltd. aspires to become a new star in Taiwan's biomedicine industry. Energenesis Biomedical employs unique ENERGI medicine development platform, activating AMP activated protein kinase (AMPK) and thereby enhancing cellular energy, for the cure of diseases. ENERGI platform boasts extensive applications, capable of developing a multitude of new medicines. New medicines being developed by the company which have entered the stage of clinical trials include ENERGI-F703, gels for treating diabetes foot ulcer, which has embarked on a phase II trial in Taiwan, following approval by the U.S. FDA in May 2016, and ENERGI-F701, scheduled for phase II trial starting the second quarter of 2018, on top of eight others which are undergoing preclinical projects. Backed by a solid R&D team, Energenesis Biomedical has entered into cooperation with domestic and overseas academic and research bodies, sustaining research dynamism and resulting in an abundant product lineup. During the development process of pharmaceuticals, the company has been in active talks with foreign pharmaceutical firms for technology transfer, in order to maximize the intellectual-property benefits from new medicines. Despite its young team, Energenesis Biomedical has a strong sense of mission, taking advantage of its strong power in execution and judgment in a relentless quest for constant improvement of its expertise and technology, so as to maximize the curing effect of new medicines and thereby provide humanity safer treatment and a life with higher quality. Energenesis Biomedical is proud to be an indigenous Taiwanese pharmaceutical startup, aiming to make a substantive contribution to the global biotech industry and become a shining star on the global stage.","Taipei, Taipei",Nov-50,18,2012,,,,41
https://enlivex.com/,,Pharmaceuticals,Enlivex Therapeutics Ltd.,"Our mission is to establish new equilibriums – both in patients’ immune responses and in the field of immunotherapy.As a clinical-stage company focused on specialized cell immunotherapy, we intend to develop and commercialize an allogeneic drug pipeline for rebalancing all manner of immune hyper-responses.Our pioneering Allocetra™ cell-based therapy breaks with old paradigms, offering to effectively treat numerous acute conditions through a radically different clinical approach. By using the body’s native mechanisms to restore – rather than suppress – immune balance, we aim to reshape the way immune, autoimmune, and inflammatory conditions are both thought of and treated.Highlights:* Advanced clinical-stage pipeline with promising Phase II results* Short regulatory approval pathway* Multi-billion-dollar markets: Post-BMT complications , Sepsis, Solid tumors","Nes-Ziona, Israel",Nov-50,39,,,,,50
https://www.enochianbio.com/,,Biotechnology,"Enochian Biosciences, Inc.","We are a pre-clinical stage biotechnology company committed to using our genetically modified cell, gene, and immune therapy technologies to potentially prevent or cure HIV, HBV, influenza, and coronavirus infections, as well as to provide potentially long-term or life-long cancer remission in some of the deadliest cancers. Over the past several years, Enochian BioSciences has expanded the pipeline from a single potential cure for HIV (autologous transplantation with gene-modified cells; ENOB-HV-01) to three additional potential cures for HIV, a potential cure for Hepatitis B Virus (HBV), potential inhaled treatment and prophylaxis/prevention of all variants of SARS-CoV-1 and -2 (the cause of the COVID-19 pandemic), and potential cures for many solid tumors, beginning with pancreatic cancer. Our integrated platforms encompass innovative interventions in gene and immune therapies that provide hope for cures or life-long remissions for devastating diseases. Our platforms can potentially streamline and accelerate pre-clinical, regulatory, clinical, and production pathways. Because of the relative ease of administration, our potentially groundbreaking interventions could be used throughout the world. Enochian BioSciences Inc. is headquartered in Los Angeles, California.","Los Angeles, California",Nov-50,15,,,,,11
https://ensysce.com/,,Biotechnology,"Ensysce Biosciences, Inc.","Ensysce Biosciences, Inc. (NASDAQ: ENSC) is a clinical-stage biotech company developing a new class of prescription drugs that will provide patients and prescribers safer options for the use of potent prescription drugs, reducing abuse and preventing overdoses.","La Jolla, California",Nov-50,10,2008,,"Drug Delivery
Pain
Oncology
Single-Walled Carbon Nanotubes
Opioids
Abuse Deterrent Technology
Overdose Protection
and prodrug",,4
https://www.entasistx.com/,,Biotechnology,Entasis Therapeutics Holdings Inc.,"Entasis Therapeutics is developing a portfolio of innovative cures for serious drug-resistant bacterial infections, a global health crisis affecting the lives of millions of patients. Our deep pipeline of novel clinical and preclinical antibacterial programs is designed to revolutionize the way physicians treat serious bacterial diseases.","Waltham, MA",51-200,55,2015,,,,47
https://www.enterabio.com/,,Biotechnology,Entera Bio Ltd.,Entera Bio is a product-focused biotechnology company specializing in the oral delivery of large molecules and biologics.Entera Bio is currently conducting clinical trials on its proprietary technology which allows oral delivery of large molecules and biologics while enhancing their absorption in the GI tract.Entera Bio's technology addresses the two major problems of oral drug delivery of large molecule APIs (active pharmaceutical ingredients). Most large molecules cannot be administered orally as they are not readily absorbed by the gastrointestinal tract and are rapidly degraded by a myriad of enzymes and acids in the gastrointestinal tract.Entera’s Proprietary Technologies Act Synergistically to Transport and Protect Large Molecules.,,Nov-50,20,2010,,,,23
https://www.entheonbiomedical.com/,,Pharmaceuticals,Entheon Biomedical Corp.,"When it comes to treating addiction, the rate of success is so low that society has been conditioned to accept – and even expect – failure. This manner of thinking is both unacceptable and counterproductive. There is a need for an alternative approach, that addresses the human cost of addiction for individuals, families and society at large.We are developing a DMT-assisted therapeutic protocol that will be specifically tailored to address the core mechanisms underlying drug-seeking and using behavior. Our chief aim is to provide an effective and scalable therapeutic protocol that will serve as a vital resource for those afflicted with a substance-use disorder, and who are wanting to reclaim their lives.","Vancouver, BC",Nov-50,7,2019,,"Mental Health Reasearch
Mental Health
Psilocybin Research
Alternative Therapies
Addiction Treatment
Addiction
substance use disorder
DMT
Psychedelics
addiction
drug discovery
psychedelic assisted psychotherapy
5 MeO DMT
biotechnology
and pharmaceuticals",,4
https://www.entradatx.com/,,Biotechnology,"Entrada Therapeutics, Inc.","Entrada Therapeutics is a biopharmaceutical company aiming to transform the lives of patients by establishing a new class of medicines, Endosomal Escape Vehicles (EEV™), to engage intracellular targets that have long been considered inaccessible and undruggable. The Company’s EEV therapeutics are designed to enable the efficient intracellular delivery of a wide range of therapeutics into a variety of organs and tissues with an improved therapeutic index. Through its proprietary, highly versatile and modular EEV Platform, Entrada is building a robust development portfolio of oligonucleotide-, antibody- and enzyme-based programs for the potential treatment of neuromuscular disease, immunology, oncology and diseases of the central nervous system. For more information about Entrada, please visit www.entradatx.com .","Boston, Massachusetts",51-200,99,2016,,,,98
https://www.epigenomics.com/,,Medical Device,Epigenomics AG,"Epigenomics is a molecular diagnostics company focused on the development of blood-based DNA methylation tests for the early the detection of cancer. The Epi proColon test has recently become the first and only FDA approved blood test for colorectal cancer screening. Epi proColon, HCCBloodTest, and the Epi proLung tests are available in Europe as CE-marked IVDs.Industry partners, as well as the medical and life science communities, can access our expansive intellectual property portfolio. Epigenomics has been granted over 60 patents, in addition to many others that have been filed. These patents cover DNA methylation technologies and biomarkers, as well as our DNA methylation expertise through research products, biomarker services, IVD development collaborations, and licensing.","San Diego, California",51-200,55,,3,"Cancer Diagnostics
Medical Devices
Epigenetics
DNA Methylation
and Cancer",,30
https://epirusbiopharma.com/,,Biotechnology,"EPIRUS Biopharmaceuticals, Inc.","EPIRUS Biopharmaceuticals (Nasdaq:EPRS) is a pure-play biosimilar company focused on the global development and commercialization of biosimilar monoclonal antibodies (mAbs). EPIRUS' goal is to improve global patient access to important, cost-effective medicines. The company's current pipeline of biosimilar product candidates includes: BOW015 (infliximab, reference biologic Remicade®) currently marketed outside the U.S. and in an ongoing global Phase 3 study for registration in Europe and North America; BOW050 (adalimumab, reference biologic Humira®); BOW070 (tocilizumab, reference biologic Actemra®); BOW080 (eculizumab, reference biologic Soliris®); BOW090 (ustekinumab, reference biologic STELARA®); and BOW100 (golimumab, reference biologic SIMPONI®). The reference products for these candidates together generated approximately $29.2 billion in global sales for 2014, according to EvaluatePharma®. EPIRUS has established multiple partnerships to support its regulatory and commercialization efforts in global markets.","Boston, Massachusetts",51-200,2,2013,3,,"{'Operations': '1', 'Quality Assurance': '1', 'Research': '1', 'Education': '1'}",73
https://www.epizyme.com/,,Biotechnology,"Epizyme, Inc.","Epizyme is dedicated to rewriting treatment for people with cancer through targeted epigenetic medicines. We aspire to change the standard of care for patients and physicians by developing medicines with fundamentally new mechanisms of action directed at specific causes of hematological malignancies and solid tumors.  Our research is yielding exciting new targets for which we are developing novel small molecule programs with the goal of expanding on a pipeline of clinical candidates. Our exceptional team is dedicated to bringing epigenetic therapies to the many patients who need them. Learn more at www.epizyme.com. For our community guidelines, visit https://epzy.me/communityguidelines.","Cambridge, MA",201-500,266,2007,,,,304
https://www.equilliumbio.com/home/default.aspx,,Biotechnology,"Equillium, Inc.","Equillium is a clinical-stage biotechnology company leveraging deep understanding of immunobiology to pioneer new products with a mission to dramatically improve the lives of patients with severe autoimmune and inflammatory diseases who continue to suffer with high unmet medical needs. By bringing treatments designed to restore the balance of the immune system, we hope to restore the balance of life for patients in need.Our lead product candidate, itolizumab, is a first-in-class monoclonal antibody that targets the CD6-ALCAM signaling pathway, which plays a central role in the activation and trafficking of pathogenic effector T cells that drive inflammation in a number of diseases. We believe itolizumab may have broad therapeutic utility and our current pipeline is focused on developing itolizumab as a best-in-class treatment for multiple severe immuno-inflammatory disorders – this includes acute graft-versus-host disease, SLE / lupus nephritis and uncontrolled asthma.","San Diego, California",Nov-50,53,2017,,,,31
https://www.erasca.com/,,Biotechnology,"Erasca, Inc.","Our mission at Erasca is embedded in our name: To erase cancer.Energized by recent scientific discoveries and advances in drugging various biological drivers of cancer, we are committed to solving oncology’s hardest problems. We have assembled a proven team and joined forces with world-class collaborators who embrace our ambitious goals.In addition to our initial programs for undisclosed cancer targets, we seek to expand our pipeline through partnerships with academic scientists and biopharmaceutical companies who have revealed potential new mechanisms for precision oncology. Importantly, Erasca isn’t tied to one form of drug or any singular approach to treating cancer. By keeping an open mind about what is possible, we believe we will achieve the greatest results for patients everywhere.","San Diego, California",51-200,117,2018,,,,102
https://erytech.com/,,Biotechnology,ERYTECH Pharma S.A.,"ERYTECH is a clinical-stage biopharmaceutical company developing innovative red blood cell-based therapeutics to treat severe forms of cancer and orphan diseases. Leveraging its proprietary ERYCAPS® platform, which uses a novel technology to encapsulate drug substances inside red blood cells, ERYTECH is developing a pipeline of product candidates for patients with high unmet medical needs. ERYTECH’s primary focus is on the development of product candidates that target the altered metabolism of cancer cells by depriving them of amino acids necessary for their growth and survival. The Company’s lead product candidate, eryaspase, which consists of L-asparaginase encapsulated inside donor-derived red blood cells, targets the cancer cell’s altered asparagine and glutamine metabolism. Eryaspase is in Phase 3 clinical development for the treatment of second-line pancreatic cancer and in Phase 2 for the treatment of triple-negative breast cancer. ERYTECH is based in Lyon, France and Cambridge, MA, USA, and has manufacturing sites in Lyon, France, and Princeton, New Jersey, USA..ERYTECH is listed on the Nasdaq Global Select Market in the United States (ticker: ERYP) and on the Euronext regulated market in Paris (ISIN code: FR0011471135, ticker: ERYP).","LYON, Rhône-Alpes",201-500,188,2004,2,"Red Blood Cells
Cell therapy
Cancer metabolism
Oncology
Solid tumors
Rare diseases
Pancreatic cancer
Acute Lymphoblastic Leukemia
Clinical-stage
Biotechnology
and TNBC",,196
http://www.esperite.com/,,Biotechnology,Esperite N.V.,"ESPERITE is a diversified biotech global group leader in regenerative and precision medicine. Established in 2000, the holding group is headquartered in the Netherlands, listed at Euronext Amsterdam and Paris and operational in over 30 countries counting more than 200 employees. ESPERITE transforms the power of state-of-the-art technologies and scientific advancements into high quality products that bring the future of medicine to customers today at an affordable price.CRYOSAVE is the largest family stem cell bank in Europe. The flagship laboratory is in Geneva with a further 5 facilities, each carrying the Swiss values of high quality, high security and a long term view. Focus is on providing stem cells of top quality ready for effective therapy as soon as it is needed, now or in the future. CRYOSAVE has a proven track record of cord blood unit release and successful therapy of life threatening conditions.GENOMA transforms the potential of technology into accurate diagnostic tests that bring the future of medicine to the global population. GENOMA’s mission is to bear empowerment towards a proactive approach to health.THE CELL FACTORY is the R&D branch focused on innovative drug products development, clinical translation and commercialisation using autologous mesenchymal stromal cells (MSCs) and allogenic MSC-derived extracellular vesicles (MSC-EVs). THE CELL FACTORY's goal is a development of the highest quality therapeutic tools for affordable treatment of unmet medical needs.","Amsterdam, Noord-Holland",201-500,5,2000,,"Stem Cell Processing & Cryopreservation
Genetic testings for Precision Medicine
and R&D in Regenerative Medicine","{'Healthcare Services': '2', 'Research': '2', 'Sales': '2', 'Finance': '1', 'Human Resources': '1', 'Arts and Design': '1', 'Consulting': '1', 'Education': '1'}",133
http://www.essexbio.com/,,Pharmaceuticals,Essex Bio-Technology Limited,"Essex Bio-Technology is a bio-pharmaceutical company that develops, manufactures and commercialises genetically engineered therapeutic rb-bFGF (FGF-2), having five commercialized biologics marketed in China since 1998.The products of the Company are principally prescribed for the treatment of wounds healing and diseases in Ophthalmology & Dermatology, which are marketed and sold through approximately 8,600 hospitals and managed directly by its 43 regional sales offices in China.Leveraging on its in-house R&D platform in growth factor and antibody, the Company maintains a pipeline of projects in various clinical stages, covering a wide range of fields of indication.",,"1,001-5,000",4,,,,"{'Sales': '2', 'Information Technology': '1', 'Media and Communication': '1', 'Operations': '1', 'Quality Assurance': '1', 'Research': '1'}",1308
https://www.eurobio-scientific.com/,,Biotechnology,Eurobio Scientific Société anonyme,"Eurobio développe, produit et commercialise des réactifs destinés à la Recherche et au Diagnostic biomédical. Depuis plus de 50 ans, Eurobio accompagne l’évolution de la science et des technologies en fournissant des produits adaptés aux laboratoires de recherche et de diagnostic.","Les Ulis, Île-de-France",51-200,112,,,Diagnostic and Life Sciences,,168
https://www.eurocine-vaccines.com/,,Pharmaceuticals,Eurocine Vaccines AB (publ),Eurocine Vaccines is a publicly listed company developing vaccines that meet important medical needs. The vaccines are developed up to proof of concept (clinical phase I/II) and licensed to partners for further development and commercialization.,"Solna, Stockholm County",02-Oct,7,1999,,"Vaccines
Adjuvants
Chlamydia
and Sexually transmitted diseases",,4
https://www.evaxion-biotech.com/,,Biotechnology,Evaxion Biotech A/S,"We are a clinical-stage AI-immunology™ platform company using our proprietary artificial intelligence, or AI, technology, engineering expertise and drug development know-how to simulate the human immune system and generate predictive models to identify and develop novel immunotherapies for the treatment of various cancers, bacterial diseases and viral infections. Drug discovery and clinical development using historically prevailing techniques is a long, costly process with a high attrition rate. We believe our proprietary AI-immunology platforms, trained to translate vast amounts of data into a deep understanding of biological processes in the human body, can be harnessed to rapidly and cost effectively design and develop unique immunotherapies, thereby potentially revolutionizing the process of drug discovery and development. In an effort to validate the predictive power and scalability of our AI platforms, we have identified and are developing a pipeline of clinical product candidates initially focused in the areas of immuno-oncology and infectious disease. We are currently in the clinic with our two lead product candidates, EVX-01 and EVX-02, for the treatment of various cancers.Our three proprietary AI platforms include (i) PIONEER™, our immuno-oncology platform, (ii) EDEN™, our bacterial disease platform, and (iii) RAVEN™, our viral disease platform. Currently, we are focused on using PIONEER for the development of patient-specific immunotherapies for various cancers and EDEN to develop immunotherapies for bacterial diseases. We plan to use our RAVEN platform to discover and develop vaccines against future coronaviruses as well as other viral infections.","Hørsholm, Capital Region",51-200,68,2008,,"Immunoinformatics
Bioinformatics
Infectious Diseases
Immuno-Oncology
Vaccines
Immunotherapy
Artificial Intelligence
Antigen Discovery
Neo Epitope Discovery
and AI-Immunology",,35
https://evelobio.com/,,Biotechnology,"Evelo Biosciences, Inc.","Evelo Biosciences is a clinical stage biotechnology company developing orally delivered product candidates that are designed to act on the small intestinal axis, SINTAX™, with systemic therapeutic effects. SINTAX plays a central role in governing the immune, metabolic, and neurological systems. The Company’s first product candidates are pharmaceutical preparations of single strains of microbes selected for their potential to offer defined pharmacological properties. Evelo’s therapies have the potential to be effective, safe, and affordable medicines to improve the lives of people with inflammatory diseases and cancer.Evelo currently has four product candidates in development: EDP1815, EDP1867, and EDP2939 for the treatment of inflammatory diseases and EDP1908 for the treatment of cancer. Evelo is advancing additional product candidates in other disease areas.","Cambridge, MA",51-200,143,2015,,,,90
https://www.everestmedicines.com/,,Pharmaceuticals,Everest Medicines Limited,"Everest Medicines is dedicated to its mission of developing and commercializing novel transformative pharmaceutical therapies for patients in mainland China and other Asian territories. We strive to be the partner of choice for innovative companies around the world with products that address critical unmet medical needs for patients in Greater China and have a high probability of market approval.     The Everest Medicines team has deep expertise and extensive track record of high quality clinical development, regulatory affairs, CMC, business development and operations both in China and with leading global pharmaceutical companies. The company's Series A round was led by C-Bridge Capital, a top-tier China healthcare private equity firm, with US $800 million under management.","New York, NY",201-500,168,,,,,227
https://evgen.com/,,Pharmaceuticals,Evgen Pharma plc,"Evgen Pharma is a clinical stage drug development company focused on cancer and neurological disease. Our pipeline is based on our proprietary Sulforadex® technology, and includes a number of synthetic, stabilised analogues of the naturally occurring compound sulforaphane. Many peer-reviewed scientific papers have identified the medical potential of sulforaphane in multiple indications. Our objective is to use our Sulforadex® technology to turn this scientific promise into commercially successful products, addressing important clinical needs.","Wilmslow, Cheshire",02-Oct,10,2007,,"Pharmaceuticals
Cancer and neurological conditions
Core technology Sulforadex®
and Commercialising sulforaphane-based pharmaceuticals",,8
https://www.evogene.com/,,Biotechnology,Evogene Ltd.,"Evogene (NASDAQ, TASE: EVGN) is a leading computational biology company focused on revolutionizing product discovery and development in multiple life-science based industries, including human health and agriculture, through the use of our broadly applicable Computational Predictive Biology (CPB) platform.  The CPB platform, incorporating a deep understanding of biology leveraged through the power of Big Data and Artificial Intelligence, has been designed to computationally discover and uniquely guide the development of life-science products based on microbes, small molecules and genetic elements.  Utilizing the CPB platform, Evogene and its subsidiaries are now advancing product pipelines for human microbiome-based therapeutics through Biomica Ltd., medical cannabis through Canonic Ltd., ag-biologicals through Lavie Bio Ltd., ag-chemicals through AgPlenus Ltd., and ag-solutions for castor oil production through Casterra Ltd.For more information, please visit www.evogene.com",,51-200,115,2002,,"biotechnology
Bio Fuel
computational genomics
advanced breeding
plant genomics
and Ag-chemicals",,131
https://www.exactsciences.com/,,Biotechnology,Exact Sciences Corporation,"For more information, please visit our website at www.exactsciences.com, follow Exact Sciences on Twitter @ExactSciences or find Exact Sciences on Facebook.","Madison, WI","1,001-5,000",4875,,,"Colon cancer screening
Screening test research and development
and Non-invasive cancer screening",,4900
https://www.exact-tx.com/,,Biotechnology,EXACT Therapeutics AS,"EXACT Therapeutics AS (EXACT-Tx) is a clinical stage Norwegian biotech company developing a technology platform for targeted therapeutic enhancement – Acoustic Cluster Therapy (ACT®). ACT® is a unique approach to ultrasound-mediated, targeted drug enhancement – with the potential to significantly amplify the clinical utility of a wide range of therapeutic agents across a multitude of indications including within oncology (chemotherapy, immunotherapy), infectious diseases, and neurological conditions.",,02-Oct,9,2012,,"microbubbles
ultrasound
cancerthereapy
and research",,8
https://www.exelixis.com/,,Biotechnology,"Exelixis, Inc.","Every Exelixis employee is united in an ambitious cause: to launch innovative medicines that give patients and their families hope for the future. In this pursuit, we know our employees are our most valuable asset. After operating in the challenging biotech sector for more than 25 years, we have a proven track record of resiliency in the face of adversity. The success of our lead product has provided a solid commercial foundation allowing us to reinvigorate our research efforts, and grow our team in areas such as Drug Discovery, Clinical Development and Commercial. As we expand our global partnerships and further reinvest in R&D to help us discover the next breakthrough for difficult-to-treat cancers, we’re seeking to add talented, dedicated employees to power our mission. Cancer is our cause. Make it yours, too. Please see our Community Guidelines: bit.ly/2XXw9w3For more information about Exelixis, please visit www.exelixis.com, follow @ExelixisInc on Twitter or like Exelixis, Inc. on Facebook.","Alameda, California","501-1,000",1078,1994,,,,773
https://www.exicuretx.com/,,Biotechnology,"Exicure, Inc.","Exicure is developing a new class of immunomodulatory and gene silencing drugs against validated targets. Our 3-dimensional, spherical nucleic acid (SNA™) architecture unlocks the potential of nucleic acid therapeutics in multiple organs. Our lead programs address diseases from inflammatory disorders to oncology.SNA constructs overcome one of the most difficult obstacles to nucleic acid therapeutics: safe and effective delivery into cells and tissues. SNA constructs exhibit unparalleled transfection efficiency into numerous cell and tissue types including the skin without carriers or transfection agents. Moreover, SNAs can be used as potent immunotherapeutic agents for the treatment of cancer or infectious disease.","Chicago, Illinois",51-200,61,2011,,,,77
https://exopharm.com/,,Biotechnology,Exopharm Limited,"Exopharm (ASX:EX1) is a clinical-stage biopharmaceutical company using exosomes to deliver a new class of transformative medicines and generate revenue from multiple partnership deals. Exosomes are seen by the Biopharma industry as a highly differentiated platform with the potential to enhance tissue delivery for a variety of payloads like mRNA and proteins – part of the global market for drug delivery systems which is growing at a compound annual growth rate (CAGR) of 5% and valued at around US$170 billion in 2021.For some medicines, exosomes are an alternative and superior means for delivery inside the body, alongside technologies such as lipid nanoparticles (LNP), cell penetrating peptides, viral vectors and liposomes.Exopharm’s LEAP technology solves the challenge of purifying clinical-grade exosomes at large scale and low cost. Exopharm also has two exclusive proprietary technologies that allow advanced customisation of exosomes – the LOAD technology improves loading of nucleic medicines into exosomes and the EVPS technology allows exosomes to be directed towards selected cell types. Exopharm uses variations and combinations of LOAD and EVPS to enable its Biopharma partners to improve delivery of their drug candidates and help them design and test new exosome medicines aimed at treating a wide scope of medical problems including neurological disease, infectious disease, cancer, and fibrosis.","Melbourne, VIC",Nov-50,48,2013,2,"Extracellular vesicles
exosomes
biotechnology
ligand-based affinity chromatography
and cell engineering",,41
